chapter,word,word_num,tot_words,ch_num,value,sum_sent,wds_norm,sum_norm,ch_name
Span notes 4 xandrar.rtf,importance,2128,4517,4,3.0357588357588354,-20.855717255717266,0.4784172661870504,-0.1285853636026872,Xandrar
Span notes 4 xandrar.rtf,forced,2144,4517,4,-1,-21.855717255717266,0.48201438848920863,-0.13475083669699844,Xandrar
Span notes 4 xandrar.rtf,suspicious,2221,4517,4,-2,-23.855717255717266,0.4993255395683453,-0.1470817828856209,Xandrar
Span notes 4 xandrar.rtf,war,2259,4517,4,-2,-25.855717255717266,0.5078687050359713,-0.15941272907424336,Xandrar
Span notes 4 xandrar.rtf,violence,2296,4517,4,-3,-28.855717255717266,0.5161870503597122,-0.17790914835717705,Xandrar
Span notes 4 xandrar.rtf,straight,2393,4517,4,1.5178794178794177,-27.33783783783785,0.5379946043165468,-0.16855070364583272,Xandrar
Span notes 4 xandrar.rtf,straight,2398,4517,4,1.5178794178794177,-25.819958419958432,0.5391187050359713,-0.15919225893448838,Xandrar
Span notes 4 xandrar.rtf,protest,2476,4517,4,-2,-27.819958419958432,0.5566546762589928,-0.17152320512311084,Xandrar
Span notes 4 xandrar.rtf,support,2492,4517,4,3.0357588357588354,-24.784199584199595,0.560251798561151,-0.15280631570042214,Xandrar
Span notes 4 xandrar.rtf,matter,2513,4517,4,1.5178794178794177,-23.266320166320178,0.5649730215827338,-0.1434478709890778,Xandrar
Span notes 4 xandrar.rtf,protest,2521,4517,4,-2,-25.266320166320178,0.5667715827338129,-0.15577881717770026,Xandrar
Span notes 4 xandrar.rtf,free,2533,4517,4,1.5178794178794177,-23.74844074844076,0.5694694244604317,-0.14642037246635592,Xandrar
Span notes 4 xandrar.rtf,pleasure,2572,4517,4,4.553638253638253,-19.194802494802506,0.5782374100719424,-0.11834503833232289,Xandrar
Span notes 4 xandrar.rtf,top,2610,4517,4,3.0357588357588354,-16.15904365904367,0.5867805755395683,-0.09962814890963423,Xandrar
Span notes 4 xandrar.rtf,appreciates,2625,4517,4,3.0357588357588354,-13.123284823284836,0.5901528776978417,-0.08091125948694554,Xandrar
Span notes 4 xandrar.rtf,conflict,2631,4517,4,-2,-15.123284823284836,0.591501798561151,-0.093242205675568,Xandrar
Span notes 4 xandrar.rtf,matter,2636,4517,4,1.5178794178794177,-13.605405405405419,0.5926258992805755,-0.08388376096422366,Xandrar
Span notes 4 xandrar.rtf,legal,2654,4517,4,1.5178794178794177,-12.087525987526002,0.5966726618705036,-0.07452531625287932,Xandrar
Span notes 4 xandrar.rtf,supporting,2668,4517,4,1.5178794178794177,-10.569646569646583,0.5998201438848921,-0.06516687154153498,Xandrar
Span notes 4 xandrar.rtf,denied,2678,4517,4,-2,-12.569646569646583,0.602068345323741,-0.07749781773015743,Xandrar
Span notes 4 xandrar.rtf,convinced,2701,4517,4,1.5178794178794177,-11.051767151767166,0.6072392086330936,-0.068139373018813107,Xandrar
Span notes 4 xandrar.rtf,easy,2742,4517,4,1.5178794178794177,-9.533887733887749,0.6164568345323741,-0.05878092830746876,Xandrar
Span notes 4 xandrar.rtf,protesters,2769,4517,4,-2,-11.533887733887749,0.6225269784172662,-0.07111187449609122,Xandrar
Span notes 4 xandrar.rtf,honor,2815,4517,4,3.0357588357588354,-8.498128898128913,0.6328687050359713,-0.05239498507340254,Xandrar
Span notes 4 xandrar.rtf,stubborn,2847,4517,4,-2,-10.498128898128913,0.6400629496402878,-0.064725931262025,Xandrar
Span notes 4 xandrar.rtf,bully,2862,4517,4,-2,-12.498128898128913,0.6434352517985612,-0.07705687745064746,Xandrar
Span notes 4 xandrar.rtf,agree,2882,4517,4,1.5178794178794177,-10.980249480249494,0.647931654676259,-0.06769843273930311,Xandrar
Span notes 4 xandrar.rtf,demonstration,2926,4517,4,-1,-11.980249480249494,0.6578237410071942,-0.07386390583361434,Xandrar
Span notes 4 xandrar.rtf,odd,2943,4517,4,-2,-13.980249480249494,0.6616456834532374,-0.0861948520222368,Xandrar
Span notes 4 xandrar.rtf,odd,2960,4517,4,-2,-15.980249480249494,0.6654676258992805,-0.09852579821085924,Xandrar
Span notes 4 xandrar.rtf,difficult,2964,4517,4,-1,-16.980249480249494,0.6663669064748201,-0.10469127130517047,Xandrar
Span notes 4 xandrar.rtf,suspects,2993,4517,4,-1,-17.980249480249494,0.672886690647482,-0.1108567443994817,Xandrar
Span notes 4 xandrar.rtf,devastating,2999,4517,4,-2,-19.980249480249494,0.6742356115107914,-0.12318769058810417,Xandrar
Span notes 4 xandrar.rtf,worse,3007,4517,4,-3,-22.980249480249494,0.6760341726618705,-0.14168410987103786,Xandrar
Span notes 4 xandrar.rtf,straight,3023,4517,4,1.5178794178794177,-21.462370062370077,0.6796312949640287,-0.13232566515969352,Xandrar
Span notes 4 xandrar.rtf,fire,3072,4517,4,-2,-23.462370062370077,0.6906474820143885,-0.14465661134831598,Xandrar
Span notes 4 xandrar.rtf,reaches,3087,4517,4,1.5178794178794177,-21.94449064449066,0.6940197841726619,-0.13529816663697164,Xandrar
Span notes 4 xandrar.rtf,greets,3111,4517,4,1.5178794178794177,-20.426611226611243,0.6994154676258992,-0.1259397219256273,Xandrar
Span notes 4 xandrar.rtf,care,3148,4517,4,3.0357588357588354,-17.390852390852405,0.7077338129496403,-0.10722283250293861,Xandrar
Span notes 4 xandrar.rtf,mad,3159,4517,4,-3,-20.390852390852405,0.7102068345323741,-0.1257192517858723,Xandrar
Span notes 4 xandrar.rtf,ensure,3167,4517,4,1.5178794178794177,-18.87297297297299,0.7120053956834532,-0.11636080707452795,Xandrar
Span notes 4 xandrar.rtf,faith,3181,4517,4,1.5178794178794177,-17.35509355509357,0.7151528776978417,-0.10700236236318363,Xandrar
Span notes 4 xandrar.rtf,legal,3182,4517,4,1.5178794178794177,-15.837214137214152,0.7153776978417267,-0.09764391765183927,Xandrar
Span notes 4 xandrar.rtf,authority,3191,4517,4,1.5178794178794177,-14.319334719334735,0.7174010791366906,-0.08828547294049494,Xandrar
Span notes 4 xandrar.rtf,ensure,3194,4517,4,1.5178794178794177,-12.801455301455318,0.7180755395683454,-0.0789270282291506,Xandrar
Span notes 4 xandrar.rtf,agree,3202,4517,4,1.5178794178794177,-11.2835758835759,0.7198741007194245,-0.06956858351780626,Xandrar
Span notes 4 xandrar.rtf,legal,3205,4517,4,1.5178794178794177,-9.765696465696482,0.7205485611510791,-0.06021013880646192,Xandrar
Span notes 4 xandrar.rtf,ability,3209,4517,4,3.0357588357588354,-6.7299376299376465,0.7214478417266187,-0.04149324938377324,Xandrar
Span notes 4 xandrar.rtf,free,3308,4517,4,1.5178794178794177,-5.2120582120582295,0.7437050359712231,-0.0321348046724289,Xandrar
Span notes 4 xandrar.rtf,war,3318,4517,4,-2,-7.2120582120582295,0.7459532374100719,-0.04446575086105136,Xandrar
Span notes 4 xandrar.rtf,gains,3354,4517,4,3.0357588357588354,-4.176299376299394,0.7540467625899281,-0.025748861438362677,Xandrar
Span notes 4 xandrar.rtf,gain,3361,4517,4,3.0357588357588354,-1.1405405405405582,0.7556205035971223,-0.007031972015673997,Xandrar
Span notes 4 xandrar.rtf,accusing,3413,4517,4,-2,-3.140540540540558,0.7673111510791367,-0.019362918204296455,Xandrar
Span notes 4 xandrar.rtf,appreciates,3527,4517,4,3.0357588357588354,-0.10478170478172277,0.7929406474820144,-6.460287816077739e-4,Xandrar
Span notes 4 xandrar.rtf,protesters,3685,4517,4,-2,-2.1047817047817228,0.8284622302158273,-0.012976974970230232,Xandrar
Span notes 4 xandrar.rtf,pretty,3708,4517,4,1.5178794178794177,-0.5869022869023051,0.8336330935251799,-0.003618530258885891,Xandrar
Span notes 4 xandrar.rtf,empty,3709,4517,4,-1,-1.586902286902305,0.8338579136690647,-0.00978400335319712,Xandrar
Span notes 4 xandrar.rtf,empty,3776,4517,4,-1,-2.586902286902305,0.8489208633093526,-0.015949476447508347,Xandrar
Span notes 4 xandrar.rtf,hard,3784,4517,4,-1,-3.586902286902305,0.8507194244604317,-0.022114949541819574,Xandrar
Span notes 4 xandrar.rtf,terribly,3823,4517,4,-3,-6.586902286902305,0.8594874100719424,-0.04061136882475326,Xandrar
Span notes 4 xandrar.rtf,leave,3830,4517,4,-1,-7.586902286902305,0.8610611510791367,-0.04677684191906449,Xandrar
Span notes 4 xandrar.rtf,leave,3834,4517,4,-1,-8.586902286902305,0.8619604316546763,-0.05294231501337572,Xandrar
Span notes 4 xandrar.rtf,accuses,3845,4517,4,-2,-10.586902286902305,0.86443345323741,-0.06527326120199818,Xandrar
Span notes 4 xandrar.rtf,desperate,3851,4517,4,-3,-13.586902286902305,0.8657823741007195,-0.08376968048493186,Xandrar
Span notes 4 xandrar.rtf,lack,3857,4517,4,-2,-15.586902286902305,0.8671312949640287,-0.09610062667355432,Xandrar
Span notes 4 xandrar.rtf,fire,3876,4517,4,-2,-17.586902286902305,0.8714028776978417,-0.10843157286217678,Xandrar
Span notes 4 xandrar.rtf,successful,3890,4517,4,4.553638253638253,-13.033264033264052,0.8745503597122302,-0.08035623872814375,Xandrar
Span notes 4 xandrar.rtf,intimidate,3926,4517,4,-2,-15.033264033264052,0.8826438848920863,-0.09268718491676621,Xandrar
Span notes 4 xandrar.rtf,hesitate,3931,4517,4,-2,-17.033264033264054,0.8837679856115108,-0.10501813110538868,Xandrar
Span notes 4 xandrar.rtf,horrible,4004,4517,4,-3,-20.033264033264054,0.9001798561151079,-0.12351455038832236,Xandrar
Span notes 4 xandrar.rtf,mistake,4005,4517,4,-2,-22.033264033264054,0.9004046762589928,-0.13584549657694484,Xandrar
Span notes 4 xandrar.rtf,substantial,4070,4517,4,1.5178794178794177,-20.515384615384633,0.9150179856115108,-0.12648705186560047,Xandrar
Span notes 4 xandrar.rtf,responsible,4079,4517,4,3.0357588357588354,-17.4796257796258,0.9170413669064749,-0.1077701624429118,Xandrar
Span notes 4 xandrar.rtf,advantage,4082,4517,4,3.0357588357588354,-14.443866943866963,0.9177158273381295,-0.08905327302022312,Xandrar
Span notes 4 xandrar.rtf,reached,4092,4517,4,1.5178794178794177,-12.925987525987546,0.9199640287769785,-0.07969482830887878,Xandrar
Span notes 4 xandrar.rtf,fire,4099,4517,4,-2,-14.925987525987546,0.9215377697841727,-0.09202577449750124,Xandrar
Span notes 4 xandrar.rtf,faith,4115,4517,4,1.5178794178794177,-13.408108108108127,0.9251348920863309,-0.08266732978615689,Xandrar
Span notes 4 xandrar.rtf,acrimonious,4125,4517,4,-3,-16.408108108108127,0.9273830935251799,-0.10116374906909058,Xandrar
Span notes 4 xandrar.rtf,forgotten,4132,4517,4,-1,-17.408108108108127,0.9289568345323741,-0.10732922216340181,Xandrar
Span notes 4 xandrar.rtf,agree,4141,4517,4,1.5178794178794177,-15.89022869022871,0.9309802158273381,-0.09797077745205747,Xandrar
Span notes 4 xandrar.rtf,agrees,4185,4517,4,1.5178794178794177,-14.372349272349293,0.9408723021582733,-0.08861233274071313,Xandrar
Span notes 4 xandrar.rtf,admits,4196,4517,4,-1,-15.372349272349293,0.9433453237410072,-0.09477780583502436,Xandrar
Span notes 4 xandrar.rtf,unaware,4249,4517,4,-2,-17.372349272349293,0.9552607913669064,-0.10710875202364682,Xandrar
Span notes 4 xandrar.rtf,pleased,4279,4517,4,4.553638253638253,-12.81871101871104,0.9620053956834532,-0.0790334178896138,Xandrar
Span notes 4 xandrar.rtf,importance,4306,4517,4,3.0357588357588354,-9.782952182952204,0.9680755395683454,-0.06031652846692512,Xandrar
Span notes 4 xandrar.rtf,agree,4332,4517,4,1.5178794178794177,-8.265072765072787,0.9739208633093526,-0.05095808375558078,Xandrar
Span notes 4 xandrar.rtf,support,4361,4517,4,3.0357588357588354,-5.2293139293139514,0.9804406474820144,-0.0322411943328921,Xandrar
Span notes 4 xandrar.rtf,attack,4367,4517,4,-1,-6.2293139293139514,0.9817895683453237,-0.03840666742720333,Xandrar
Span notes 4 xandrar.rtf,wins,4383,4517,4,6.071517671517671,-0.15779625779628037,0.985386690647482,-9.728885818259651e-4,Xandrar
Span notes 4 xandrar.rtf,admits,4416,4517,4,-1,-1.1577962577962804,0.9928057553956835,-0.007138361676137193,Xandrar
Span notes 4 xandrar.rtf,protest,4442,4517,4,-2,-3.1577962577962806,0.9986510791366906,-0.01946930786475965,Xandrar
Span notes 4 xandrar.rtf,effective,4444,4517,4,3.0357588357588354,-0.12203742203744494,0.9991007194244604,-7.52418442070971e-4,Xandrar
Span notes 4 xandrar.rtf,pressure,4448,4517,4,-1,-1.122037422037445,1,-0.0069178915363822,Xandrar
SPAN notes 5 zilargo.rtf,evertonette’s,0,3839,5,0,0,0,0,Zilargo
SPAN notes 5 zilargo.rtf,tumor,60,3839,5,-2,-2,0.01564945226917058,-0.012330946188622457,Zilargo
SPAN notes 5 zilargo.rtf,adventure,66,3839,5,3.0357588357588354,1.0357588357588354,0.017214397496087636,0.006385943234066223,Zilargo
SPAN notes 5 zilargo.rtf,cuts,70,3839,5,-1,0.03575883575883543,0.018257694314032343,2.2047013975499407e-4,Zilargo
SPAN notes 5 zilargo.rtf,tumor,82,3839,5,-2,-1.9642411642411646,0.02138758476786646,-0.012110476048867462,Zilargo
SPAN notes 5 zilargo.rtf,cut,118,3839,5,-1,-2.9642411642411646,0.030777256129368807,-0.01827594914317869,Zilargo
SPAN notes 5 zilargo.rtf,slick,165,3839,5,3.0357588357588354,0.07151767151767086,0.04303599374021909,4.4094027950998814e-4,Zilargo
SPAN notes 5 zilargo.rtf,war,182,3839,5,-2,-1.9284823284823291,0.04747000521648409,-0.01189000590911247,Zilargo
SPAN notes 5 zilargo.rtf,notorious,184,3839,5,-2,-3.928482328482329,0.047991653625456446,-0.024220952097734925,Zilargo
SPAN notes 5 zilargo.rtf,hiding,192,3839,5,-1,-4.928482328482329,0.050078247261345854,-0.030386425192046155,Zilargo
SPAN notes 5 zilargo.rtf,criminal,197,3839,5,-3,-7.928482328482329,0.051382368283776736,-0.04888284447497984,Zilargo
SPAN notes 5 zilargo.rtf,ability,202,3839,5,3.0357588357588354,-4.892723492723494,0.05268648930620762,-0.030165955052291162,Zilargo
SPAN notes 5 zilargo.rtf,pay,213,3839,5,-1,-5.892723492723494,0.05555555555555555,-0.03633142814660239,Zilargo
SPAN notes 5 zilargo.rtf,stop,244,3839,5,-1,-6.892723492723494,0.06364110589462701,-0.04249690124091362,Zilargo
SPAN notes 5 zilargo.rtf,powerful,264,3839,5,3.0357588357588354,-3.8569646569646583,0.06885758998435054,-0.02378001181822494,Zilargo
SPAN notes 5 zilargo.rtf,enemies,265,3839,5,-2,-5.856964656964658,0.06911841418883673,-0.036110958006847396,Zilargo
SPAN notes 5 zilargo.rtf,criminal,271,3839,5,-3,-8.856964656964658,0.07068335941575378,-0.05460737728978108,Zilargo
SPAN notes 5 zilargo.rtf,secure,332,3839,5,3.0357588357588354,-5.821205821205822,0.08659363588941053,-0.0358904878670924,Zilargo
SPAN notes 5 zilargo.rtf,threats,364,3839,5,-2,-7.821205821205822,0.09494001043296818,-0.04822143405571486,Zilargo
SPAN notes 5 zilargo.rtf,peace,367,3839,5,3.0357588357588354,-4.785446985446987,0.0957224830464267,-0.029504544633026177,Zilargo
SPAN notes 5 zilargo.rtf,leak,381,3839,5,-1,-5.785446985446987,0.09937402190923318,-0.035670017727337404,Zilargo
SPAN notes 5 zilargo.rtf,outstanding,400,3839,5,7.589397089397089,1.8039501039501014,0.10432968179447052,0.011122205829384293,Zilargo
SPAN notes 5 zilargo.rtf,arrest,404,3839,5,-2,-0.19604989604989864,0.10537297861241524,-0.0012087403592381633,Zilargo
SPAN notes 5 zilargo.rtf,prison,439,3839,5,-2,-2.1960498960498986,0.11450182576943141,-0.01353968654786062,Zilargo
SPAN notes 5 zilargo.rtf,sentence,491,3839,5,-2,-4.196049896049899,0.12806468440271257,-0.025870632736483077,Zilargo
SPAN notes 5 zilargo.rtf,strike,509,3839,5,-1,-5.196049896049899,0.13275952008346376,-0.032036105830794304,Zilargo
SPAN notes 5 zilargo.rtf,avoid,522,3839,5,-1,-6.196049896049899,0.13615023474178403,-0.038201578925105534,Zilargo
SPAN notes 5 zilargo.rtf,alarm,525,3839,5,-2,-8.1960498960499,0.13693270735524257,-0.050532525113727994,Zilargo
SPAN notes 5 zilargo.rtf,matter,530,3839,5,1.5178794178794177,-6.678170478170481,0.13823682837767345,-0.04117408040238365,Zilargo
SPAN notes 5 zilargo.rtf,escape,543,3839,5,-1,-7.678170478170481,0.14162754303599373,-0.04733955349669488,Zilargo
SPAN notes 5 zilargo.rtf,exposed,686,3839,5,-1,-8.67817047817048,0.17892540427751696,-0.05350502659100611,Zilargo
SPAN notes 5 zilargo.rtf,escape,789,3839,5,-1,-9.67817047817048,0.20579029733959311,-0.05967049968531733,Zilargo
SPAN notes 5 zilargo.rtf,attack,804,3839,5,-1,-10.67817047817048,0.20970266040688576,-0.06583597277962856,Zilargo
SPAN notes 5 zilargo.rtf,aggression,822,3839,5,-2,-12.67817047817048,0.21439749608763695,-0.07816691896825102,Zilargo
SPAN notes 5 zilargo.rtf,aggressive,864,3839,5,-2,-14.67817047817048,0.22535211267605634,-0.09049786515687348,Zilargo
SPAN notes 5 zilargo.rtf,drop,869,3839,5,-1,-15.67817047817048,0.22665623369848723,-0.09666333825118471,Zilargo
SPAN notes 5 zilargo.rtf,engages,896,3839,5,1.5178794178794177,-14.160291060291064,0.23369848721961398,-0.08730489353984038,Zilargo
SPAN notes 5 zilargo.rtf,join,942,3839,5,1.5178794178794177,-12.642411642411645,0.24569640062597808,-0.07794644882849602,Zilargo
SPAN notes 5 zilargo.rtf,death,965,3839,5,-2,-14.642411642411645,0.25169535732916015,-0.09027739501711848,Zilargo
SPAN notes 5 zilargo.rtf,damage,984,3839,5,-3,-17.642411642411645,0.2566510172143975,-0.10877381430005217,Zilargo
SPAN notes 5 zilargo.rtf,fails,986,3839,5,-2,-19.642411642411645,0.2571726656233698,-0.12110476048867462,Zilargo
SPAN notes 5 zilargo.rtf,dead,998,3839,5,-3,-22.642411642411645,0.260302556077204,-0.1396011797716083,Zilargo
SPAN notes 5 zilargo.rtf,reaches,1015,3839,5,1.5178794178794177,-21.124532224532228,0.26473656755346897,-0.130242735060264,Zilargo
SPAN notes 5 zilargo.rtf,damage,1066,3839,5,-3,-24.124532224532228,0.27803860198226393,-0.14873915434319765,Zilargo
SPAN notes 5 zilargo.rtf,attacks,1081,3839,5,-1,-25.124532224532228,0.2819509650495566,-0.15490462743750888,Zilargo
SPAN notes 5 zilargo.rtf,attacking,1226,3839,5,-1,-26.124532224532228,0.31977047470005215,-0.1610701005318201,Zilargo
SPAN notes 5 zilargo.rtf,top,1295,3839,5,3.0357588357588354,-23.088773388773394,0.33776734480959836,-0.14235321110913143,Zilargo
SPAN notes 5 zilargo.rtf,top,1362,3839,5,3.0357588357588354,-20.053014553014556,0.35524256651017216,-0.12363632168644276,Zilargo
SPAN notes 5 zilargo.rtf,shock,1371,3839,5,-2,-22.053014553014556,0.35758998435054773,-0.13596726787506522,Zilargo
SPAN notes 5 zilargo.rtf,ignore,1404,3839,5,-1,-23.053014553014556,0.36619718309859156,-0.14213274096937645,Zilargo
SPAN notes 5 zilargo.rtf,top,1444,3839,5,3.0357588357588354,-20.017255717255722,0.3766301512780386,-0.12341585154668777,Zilargo
SPAN notes 5 zilargo.rtf,chaos,1457,3839,5,-2,-22.017255717255722,0.3800208659363589,-0.13574679773531023,Zilargo
SPAN notes 5 zilargo.rtf,destroying,1459,3839,5,-3,-25.017255717255722,0.38054251434533126,-0.15424321701824392,Zilargo
SPAN notes 5 zilargo.rtf,hiding,1465,3839,5,-1,-26.017255717255722,0.3821074595722483,-0.16040869011255512,Zilargo
SPAN notes 5 zilargo.rtf,top,1474,3839,5,3.0357588357588354,-22.981496881496888,0.3844548774126239,-0.14169180068986648,Zilargo
SPAN notes 5 zilargo.rtf,enemies,1481,3839,5,-2,-24.981496881496888,0.38628064684402713,-0.15402274687848894,Zilargo
SPAN notes 5 zilargo.rtf,charges,1483,3839,5,-2,-26.981496881496888,0.3868022952529995,-0.16635369306711137,Zilargo
SPAN notes 5 zilargo.rtf,attack,1492,3839,5,-1,-27.981496881496888,0.38914971309337504,-0.1725191661614226,Zilargo
SPAN notes 5 zilargo.rtf,combat,1504,3839,5,-1,-28.981496881496888,0.3922796035472092,-0.17868463925573383,Zilargo
SPAN notes 5 zilargo.rtf,prays,1513,3839,5,1.5178794178794177,-27.463617463617467,0.39462702138758476,-0.1693261945443895,Zilargo
SPAN notes 5 zilargo.rtf,strike,1524,3839,5,-1,-28.463617463617467,0.3974960876369327,-0.17549166763870072,Zilargo
SPAN notes 5 zilargo.rtf,destroys,1542,3839,5,-3,-31.463617463617467,0.40219092331768386,-0.19398808692163438,Zilargo
SPAN notes 5 zilargo.rtf,trap,1561,3839,5,-1,-32.46361746361747,0.40714658320292124,-0.20015356001594561,Zilargo
SPAN notes 5 zilargo.rtf,straight,1567,3839,5,1.5178794178794177,-30.94573804573805,0.40871152842983827,-0.19079511530460128,Zilargo
SPAN notes 5 zilargo.rtf,avoids,1583,3839,5,-1,-31.94573804573805,0.4128847157016171,-0.1969605883989125,Zilargo
SPAN notes 5 zilargo.rtf,chaos,1600,3839,5,-2,-33.945738045738054,0.4173187271778821,-0.209291534587535,Zilargo
SPAN notes 5 zilargo.rtf,top,1626,3839,5,3.0357588357588354,-30.909979209979216,0.4241001564945227,-0.1905746451648463,Zilargo
SPAN notes 5 zilargo.rtf,piss,1686,3839,5,-4,-34.90997920997921,0.4397496087636933,-0.21523653754209118,Zilargo
SPAN notes 5 zilargo.rtf,warning,1793,3839,5,-3,-37.90997920997921,0.46765779864371415,-0.23373295682502487,Zilargo
SPAN notes 5 zilargo.rtf,injured,1817,3839,5,-2,-39.90997920997921,0.47391757955138236,-0.24606390301364733,Zilargo
SPAN notes 5 zilargo.rtf,trap,1929,3839,5,-1,-40.90997920997921,0.5031298904538342,-0.25222937610795854,Zilargo
SPAN notes 5 zilargo.rtf,panic,1939,3839,5,-3,-43.90997920997921,0.5057381324986959,-0.27072579539089225,Zilargo
SPAN notes 5 zilargo.rtf,escape,1950,3839,5,-1,-44.90997920997921,0.5086071987480438,-0.27689126848520346,Zilargo
SPAN notes 5 zilargo.rtf,top,1953,3839,5,3.0357588357588354,-41.87422037422038,0.5093896713615024,-0.2581743790625148,Zilargo
SPAN notes 5 zilargo.rtf,corpse,1963,3839,5,-1,-42.87422037422038,0.5119979134063641,-0.26433985215682604,Zilargo
SPAN notes 5 zilargo.rtf,fallen,1968,3839,5,-2,-44.87422037422038,0.513302034428795,-0.2766707983454485,Zilargo
SPAN notes 5 zilargo.rtf,safe,1982,3839,5,1.5178794178794177,-43.356340956340965,0.5169535732916014,-0.26731235363410416,Zilargo
SPAN notes 5 zilargo.rtf,reaches,2042,3839,5,1.5178794178794177,-41.838461538461544,0.532603025560772,-0.2579539089227598,Zilargo
SPAN notes 5 zilargo.rtf,drop,2154,3839,5,-1,-42.838461538461544,0.5618153364632238,-0.264119382017071,Zilargo
SPAN notes 5 zilargo.rtf,bless,2171,3839,5,3.0357588357588354,-39.80270270270271,0.5662493479394888,-0.24540249259438238,Zilargo
SPAN notes 5 zilargo.rtf,axe,2221,3839,5,-1,-40.80270270270271,0.5792905581637976,-0.2515679656886936,Zilargo
SPAN notes 5 zilargo.rtf,shoot,2234,3839,5,-1,-41.80270270270271,0.5826812728221179,-0.2577334387830048,Zilargo
SPAN notes 5 zilargo.rtf,slam,2240,3839,5,-2,-43.80270270270271,0.584246218049035,-0.27006438497162727,Zilargo
SPAN notes 5 zilargo.rtf,dead,2282,3839,5,-3,-46.80270270270271,0.5952008346374543,-0.288560804254561,Zilargo
SPAN notes 5 zilargo.rtf,strikes,2289,3839,5,-1,-47.80270270270271,0.5970266040688575,-0.2947262773488722,Zilargo
SPAN notes 5 zilargo.rtf,chaos,2292,3839,5,-2,-49.80270270270271,0.5978090766823161,-0.30705722353749465,Zilargo
SPAN notes 5 zilargo.rtf,strikes,2300,3839,5,-1,-50.80270270270271,0.5998956703182056,-0.3132226966318059,Zilargo
SPAN notes 5 zilargo.rtf,collapses,2311,3839,5,-2,-52.80270270270271,0.6027647365675535,-0.32555364282042837,Zilargo
SPAN notes 5 zilargo.rtf,attack,2325,3839,5,-1,-53.80270270270271,0.6064162754303599,-0.33171911591473957,Zilargo
SPAN notes 5 zilargo.rtf,attack,2337,3839,5,-1,-54.80270270270271,0.6095461658841941,-0.33788458900905083,Zilargo
SPAN notes 5 zilargo.rtf,attack,2397,3839,5,-1,-55.80270270270271,0.6251956181533647,-0.34405006210336203,Zilargo
SPAN notes 5 zilargo.rtf,hard,2424,3839,5,-1,-56.80270270270271,0.6322378716744914,-0.3502155351976733,Zilargo
SPAN notes 5 zilargo.rtf,combat,2427,3839,5,-1,-57.80270270270271,0.63302034428795,-0.3563810082919845,Zilargo
SPAN notes 5 zilargo.rtf,threat,2450,3839,5,-2,-59.80270270270271,0.639019300991132,-0.36871195448060695,Zilargo
SPAN notes 5 zilargo.rtf,death,2452,3839,5,-2,-61.80270270270271,0.6395409494001043,-0.3810429006692294,Zilargo
SPAN notes 5 zilargo.rtf,mess,2457,3839,5,-2,-63.80270270270271,0.6408450704225352,-0.39337384685785187,Zilargo
SPAN notes 5 zilargo.rtf,convinces,2464,3839,5,1.5178794178794177,-62.28482328482329,0.6426708398539385,-0.3840154021465075,Zilargo
SPAN notes 5 zilargo.rtf,extends,2494,3839,5,1.5178794178794177,-60.766943866943876,0.6504955659885238,-0.3746569574351632,Zilargo
SPAN notes 5 zilargo.rtf,pleased,2516,3839,5,4.553638253638253,-56.21330561330562,0.6562336984872196,-0.3465816233011302,Zilargo
SPAN notes 5 zilargo.rtf,growing,2548,3839,5,1.5178794178794177,-54.6954261954262,0.6645800730307773,-0.3372231785897858,Zilargo
SPAN notes 5 zilargo.rtf,excited,2593,3839,5,4.553638253638253,-50.14178794178795,0.6763171622326551,-0.30914784445575283,Zilargo
SPAN notes 5 zilargo.rtf,suspicious,2595,3839,5,-2,-52.14178794178795,0.6768388106416275,-0.3214787906443753,Zilargo
SPAN notes 5 zilargo.rtf,disappears,2640,3839,5,-1,-53.14178794178795,0.6885758998435054,-0.3276442637386865,Zilargo
SPAN notes 5 zilargo.rtf,chaotic,2654,3839,5,-2,-55.14178794178795,0.692227438706312,-0.33997520992730895,Zilargo
SPAN notes 5 zilargo.rtf,kill,2693,3839,5,-3,-58.14178794178795,0.7023995826812728,-0.35847162921024267,Zilargo
SPAN notes 5 zilargo.rtf,top,2704,3839,5,3.0357588357588354,-55.10602910602911,0.7052686489306208,-0.33975473978755394,Zilargo
SPAN notes 5 zilargo.rtf,vision,2722,3839,5,1.5178794178794177,-53.5881496881497,0.7099634846113719,-0.3303962950762096,Zilargo
SPAN notes 5 zilargo.rtf,fire,2736,3839,5,-2,-55.5881496881497,0.7136150234741784,-0.34272724126483206,Zilargo
SPAN notes 5 zilargo.rtf,promise,2769,3839,5,1.5178794178794177,-54.07027027027028,0.7222222222222222,-0.3333687965534877,Zilargo
SPAN notes 5 zilargo.rtf,demand,2778,3839,5,-1,-55.07027027027028,0.7245696400625978,-0.3395342696477989,Zilargo
SPAN notes 5 zilargo.rtf,convinced,2804,3839,5,1.5178794178794177,-53.552390852390864,0.7313510693792384,-0.33017582493645464,Zilargo
SPAN notes 5 zilargo.rtf,extend,2815,3839,5,1.5178794178794177,-52.034511434511444,0.7342201356285863,-0.32081738022511025,Zilargo
SPAN notes 5 zilargo.rtf,bloody,2823,3839,5,-3,-55.034511434511444,0.7363067292644757,-0.33931379950804397,Zilargo
SPAN notes 5 zilargo.rtf,stop,2876,3839,5,-1,-56.034511434511444,0.7501304121022431,-0.34547927260235517,Zilargo
